RE+2_R2_CH02_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.3575, eta max = 1.47513, phi min = 0.259083, phi max = 0.0899827 OK
RE+2_R2_CH02_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.4775, eta max = 1.60041, phi min = 0.259082, phi max = 0.089984 OK
RE-2_R3_CH02_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -0.975177, eta max = -1.03456, phi min = 0.0899822, phi max = 0.259084 OK
RE-2_R3_CH02_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.03577, eta max = -1.136, phi min = 0.0899816, phi max = 0.259084 OK
RE-2_R3_CH02_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.13745, eta max = -1.23133, phi min = 0.0899821, phi max = 0.259084 OK
RE+2_R3_CH02_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 0.975177, eta max = 1.03456, phi min = 0.259084, phi max = 0.0899822 OK
RE+2_R3_CH02_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.03577, eta max = 1.136, phi min = 0.259084, phi max = 0.0899816 OK
RE+2_R3_CH02_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.13745, eta max = 1.23133, phi min = 0.259084, phi max = 0.0899821 OK
RE-2_R2_CH08_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.24146, eta max = -1.35549, phi min = 1.13718, phi max = 1.30628 OK
RE-2_R2_CH08_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.3575, eta max = -1.47513, phi min = 1.13718, phi max = 1.30628 OK
RE-2_R2_CH08_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.4775, eta max = -1.60041, phi min = 1.13718, phi max = 1.30628 OK
RE+2_R2_CH08_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.24146, eta max = 1.35549, phi min = 1.30628, phi max = 1.13718 OK
RE+2_R2_CH08_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.3575, eta max = 1.47513, phi min = 1.30628, phi max = 1.13718 OK
RE+2_R2_CH08_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.4775, eta max = 1.60041, phi min = 1.30628, phi max = 1.13718 OK
RE-2_R3_CH08_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -0.975177, eta max = -1.03456, phi min = 1.13718, phi max = 1.30628 OK
RE-2_R3_CH08_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.03577, eta max = -1.136, phi min = 1.13718, phi max = 1.30628 OK
RE-2_R3_CH08_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.13745, eta max = -1.23133, phi min = 1.13718, phi max = 1.30628 OK
RE+2_R3_CH08_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 0.975177, eta max = 1.03456, phi min = 1.30628, phi max = 1.13718 OK
RE+2_R3_CH08_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.03577, eta max = 1.136, phi min = 1.30628, phi max = 1.13718 OK
RE+2_R3_CH08_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.13745, eta max = 1.23133, phi min = 1.30628, phi max = 1.13718 OK
RE-2_R2_CH14_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.24146, eta max = -1.35549, phi min = 2.18438, phi max = 2.35348 OK
RE-2_R2_CH14_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.3575, eta max = -1.47513, phi min = 2.18438, phi max = 2.35348 OK
RE-2_R2_CH14_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.4775, eta max = -1.60041, phi min = 2.18438, phi max = 2.35348 OK
RE+2_R2_CH14_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.24146, eta max = 1.35549, phi min = 2.35348, phi max = 2.18438 OK
RE+2_R2_CH14_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.3575, eta max = 1.47513, phi min = 2.35348, phi max = 2.18438 OK
RE+2_R2_CH14_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.4775, eta max = 1.60041, phi min = 2.35348, phi max = 2.18438 OK
RE-2_R3_CH14_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -0.975177, eta max = -1.03456, phi min = 2.18438, phi max = 2.35348 OK
RE-2_R3_CH14_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.03577, eta max = -1.136, phi min = 2.18438, phi max = 2.35348 OK
RE-2_R3_CH14_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.13745, eta max = -1.23133, phi min = 2.18438, phi max = 2.35348 OK
RE+2_R3_CH14_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 0.975177, eta max = 1.03456, phi min = 2.35348, phi max = 2.18438 OK
RE+2_R3_CH14_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.03577, eta max = 1.136, phi min = 2.35348, phi max = 2.18438 OK
RE+2_R3_CH14_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.13745, eta max = 1.23133, phi min = 2.35348, phi max = 2.18438 OK
RE-2_R2_CH20_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.24146, eta max = -1.35549, phi min = -3.05161, phi max = -2.88251 OK
RE-2_R2_CH20_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.3575, eta max = -1.47513, phi min = -3.05161, phi max = -2.88251 OK
RE-2_R2_CH20_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.4775, eta max = -1.60041, phi min = -3.05161, phi max = -2.88251 OK
RE+2_R2_CH20_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.24146, eta max = 1.35549, phi min = -2.88251, phi max = -3.05161 OK
RE+2_R2_CH20_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.3575, eta max = 1.47513, phi min = -2.88251, phi max = -3.05161 OK
RE+2_R2_CH20_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.4775, eta max = 1.60041, phi min = -2.88251, phi max = -3.05161 OK
RE-2_R3_CH20_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -0.975177, eta max = -1.03456, phi min = -3.05161, phi max = -2.88251 OK
RE-2_R3_CH20_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.03577, eta max = -1.136, phi min = -3.05161, phi max = -2.88251 OK
RE-2_R3_CH20_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.13745, eta max = -1.23133, phi min = -3.05161, phi max = -2.88251 OK
RE+2_R3_CH20_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 0.975177, eta max = 1.03456, phi min = -2.88251, phi max = -3.05161 OK
RE+2_R3_CH20_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.03577, eta max = 1.136, phi min = -2.88251, phi max = -3.05161 OK
RE+2_R3_CH20_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.13745, eta max = 1.23133, phi min = -2.88251, phi max = -3.05161 OK
RE-2_R2_CH26_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.24146, eta max = -1.35549, phi min = -2.00441, phi max = -1.83531 OK
RE-2_R2_CH26_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.3575, eta max = -1.47513, phi min = -2.00441, phi max = -1.83531 OK
RE-2_R2_CH26_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.4775, eta max = -1.60041, phi min = -2.00441, phi max = -1.83531 OK
RE+2_R2_CH26_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.24146, eta max = 1.35549, phi min = -1.83531, phi max = -2.00441 OK
RE+2_R2_CH26_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.3575, eta max = 1.47513, phi min = -1.83531, phi max = -2.00441 OK
RE+2_R2_CH26_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.4775, eta max = 1.60041, phi min = -1.83531, phi max = -2.00441 OK
RE-2_R3_CH26_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -0.975177, eta max = -1.03456, phi min = -2.00441, phi max = -1.83531 OK
RE-2_R3_CH26_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.03577, eta max = -1.136, phi min = -2.00441, phi max = -1.83531 OK
RE-2_R3_CH26_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.13745, eta max = -1.23133, phi min = -2.00441, phi max = -1.83531 OK
RE+2_R3_CH26_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 0.975177, eta max = 1.03456, phi min = -1.83531, phi max = -2.00441 OK
RE+2_R3_CH26_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.03577, eta max = 1.136, phi min = -1.83531, phi max = -2.00441 OK
RE+2_R3_CH26_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.13745, eta max = 1.23133, phi min = -1.83531, phi max = -2.00441 OK
RE-2_R2_CH32_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.24146, eta max = -1.35549, phi min = -0.957216, phi max = -0.788114 OK
RE-2_R2_CH32_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.3575, eta max = -1.47513, phi min = -0.957215, phi max = -0.788114 OK
RE-2_R2_CH32_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.4775, eta max = -1.60041, phi min = -0.957214, phi max = -0.788116 OK
RE+2_R2_CH32_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.24146, eta max = 1.35549, phi min = -0.788114, phi max = -0.957216 OK
RE+2_R2_CH32_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.3575, eta max = 1.47513, phi min = -0.788114, phi max = -0.957215 OK
RE+2_R2_CH32_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.4775, eta max = 1.60041, phi min = -0.788116, phi max = -0.957214 OK
RE-2_R3_CH32_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -0.975177, eta max = -1.03456, phi min = -0.957215, phi max = -0.788114 OK
RE-2_R3_CH32_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.03577, eta max = -1.136, phi min = -0.957216, phi max = -0.788113 OK
RE-2_R3_CH32_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.13745, eta max = -1.23133, phi min = -0.957215, phi max = -0.788114 OK
RE+2_R3_CH32_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 0.975177, eta max = 1.03456, phi min = -0.788114, phi max = -0.957215 OK
RE+2_R3_CH32_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.03577, eta max = 1.136, phi min = -0.788113, phi max = -0.957216 OK
RE+2_R3_CH32_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.13745, eta max = 1.23133, phi min = -0.788114, phi max = -0.957215 OK
RE-2_R2_CH03_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.24617, eta max = -1.36036, phi min = 0.264515, phi max = 0.433617 OK
RE-2_R2_CH03_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.36238, eta max = -1.48014, phi min = 0.264516, phi max = 0.433616 OK
RE-2_R2_CH03_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.48251, eta max = -1.60554, phi min = 0.264517, phi max = 0.433615 OK
RE+2_R2_CH03_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.24617, eta max = 1.36036, phi min = 0.433617, phi max = 0.264515 OK
RE+2_R2_CH03_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.36238, eta max = 1.48014, phi min = 0.433616, phi max = 0.264516 OK
RE+2_R2_CH03_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.48251, eta max = 1.60554, phi min = 0.433615, phi max = 0.264517 OK
RE-2_R3_CH03_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -0.979359, eta max = -1.03887, phi min = 0.264515, phi max = 0.433617 OK
RE-2_R3_CH03_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.04009, eta max = -1.14053, phi min = 0.264515, phi max = 0.433617 OK
RE-2_R3_CH03_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.14198, eta max = -1.23603, phi min = 0.264515, phi max = 0.433617 OK
RE+2_R3_CH03_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 0.979359, eta max = 1.03887, phi min = 0.433616, phi max = 0.264515 OK
RE+2_R3_CH03_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.04009, eta max = 1.14053, phi min = 0.433617, phi max = 0.264515 OK
RE+2_R3_CH03_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.14198, eta max = 1.23603, phi min = 0.433617, phi max = 0.264515 OK
RE-2_R2_CH09_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.24617, eta max = -1.36036, phi min = 1.31171, phi max = 1.48081 OK
RE-2_R2_CH09_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.36238, eta max = -1.48014, phi min = 1.31171, phi max = 1.48081 OK
RE-2_R2_CH09_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.48251, eta max = -1.60554, phi min = 1.31171, phi max = 1.48081 OK
RE+2_R2_CH09_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.24617, eta max = 1.36036, phi min = 1.48081, phi max = 1.31171 OK
RE+2_R2_CH09_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.36238, eta max = 1.48014, phi min = 1.48081, phi max = 1.31171 OK
RE+2_R2_CH09_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.48251, eta max = 1.60554, phi min = 1.48081, phi max = 1.31171 OK
RE-2_R3_CH09_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -0.979359, eta max = -1.03887, phi min = 1.31171, phi max = 1.48081 OK
RE-2_R3_CH09_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.04009, eta max = -1.14053, phi min = 1.31171, phi max = 1.48081 OK
RE-2_R3_CH09_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.14198, eta max = -1.23603, phi min = 1.31171, phi max = 1.48081 OK
RE+2_R3_CH09_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 0.979359, eta max = 1.03887, phi min = 1.48081, phi max = 1.31171 OK
RE+2_R3_CH09_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.04009, eta max = 1.14053, phi min = 1.48081, phi max = 1.31171 OK
RE+2_R3_CH09_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.14198, eta max = 1.23603, phi min = 1.48081, phi max = 1.31171 OK
RE-2_R2_CH15_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.24617, eta max = -1.36036, phi min = 2.35891, phi max = 2.52801 OK
RE-2_R2_CH15_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.36238, eta max = -1.48014, phi min = 2.35891, phi max = 2.52801 OK
RE-2_R2_CH15_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.48251, eta max = -1.60554, phi min = 2.35891, phi max = 2.52801 OK
RE+2_R2_CH15_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.24617, eta max = 1.36036, phi min = 2.52801, phi max = 2.35891 OK
RE+2_R2_CH15_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.36238, eta max = 1.48014, phi min = 2.52801, phi max = 2.35891 OK
RE+2_R2_CH15_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.48251, eta max = 1.60554, phi min = 2.52801, phi max = 2.35891 OK
RE-2_R3_CH15_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -0.979359, eta max = -1.03887, phi min = 2.35891, phi max = 2.52801 OK
RE-2_R3_CH15_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.04009, eta max = -1.14053, phi min = 2.35891, phi max = 2.52801 OK
RE-2_R3_CH15_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.14198, eta max = -1.23603, phi min = 2.35891, phi max = 2.52801 OK
RE+2_R3_CH15_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 0.979359, eta max = 1.03887, phi min = 2.52801, phi max = 2.35891 OK
